SMILES,Value
CS(=O)(=O)NCCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,4.096237377718893
COC1(CCOCC1)c2ccc(NC(=O)C3=CC(=O)c4cc(F)cc(c4O3)c5c(C)nn(C)c5C)cn2,4.022276394711152
CS(=O)(=O)N1CCN(Cc2cn3cc(nc(N4CCOCC4)c3n2)c5cccc6[nH]ncc56)CC1,4.0
COC1COCCC1NC2CCC(C2)(C(C)C)C(=O)N3CCN(CC3)c4nc(cs4)C(F)(F)F,2.408935392973501
Cc1ccc(C(=O)O)c(c1)C(=O)N2CCC(CN3CCC(CC3)Oc4ccc(CO)c(Cl)c4)CC2,1.0
[O-][N+](=O)c1ccc(CCN2CCNCC2)cc1,6.368558961522145
NCC1CC1c2cc(Cl)ccc2OCC=C,6.568636235841013
CCOC(=O)C1(CCN(C)CC1)c2ccccc2,4.913334935350471
NC(=N)N\N=C\c1ccc(Cl)c(Cl)c1,6.423980806680822
CCCN(CCC)C1CCc2ccc(O)cc2C1,6.071853267191951
Clc1ccc(OCCCN2CCCCC2)cc1,6.238386978905191
Clc1ccc2c(ccnc2c1)N3CCCC3,5.873067098349184
[O-][N+](=O)c1ccc(CCN2CCSCC2)cc1,5.849531514322585
CCCCN(CC)C\C=C\c1ccc(Cl)cc1,5.978810700930062
CC(CCNCCc1ccccc1)c2ccccc2,5.8974408238684735
Cc1cc2C(=Nc3ccccc3Nc2s1)N,5.684433143630679
ClCC1CCN(CCCc2ccccc2)CC1,5.844964388612924
CCCCNc1nccc2[nH]c3ccccc3c12,5.800000874803203
CC(C)\N=C(/N)\N=C(/N)\Nc1ccc(Cl)cc1,5.761235403621939
NCCCN1CCN(CC1)c2cccc(Cl)c2,5.329823737670371
NCC1CC1c2cc(Cl)ccc2OCCF,5.698970004336019
Nc1nc2ccc(OC(F)F)cc2s1,5.69015061177648
CC1CNCC2Cc3ccc(Cl)c(C)c3N12,5.6020599913279625
NC1=NCC2N1c3ccccc3Cc4ccccc24,4.737621884225233
Clc1ccc(cc1Cl)C23CNCC2C3,5.310482825457126
CCN(CC)CCNC(=O)c1ccc(N)cc1,4.710810937351132
CCCCN(CC)CC#CCc1ccc(C)cc1,5.459670525209126
Nc1nc2ccc(OC(F)(F)Cl)cc2s1,5.457756095501698
CCCCC1(CCNC1)c2ccc3[nH]ccc3c2,5.356547323513812
NC(=N)N\N=C\c1c(Cl)cccc1Cl,5.17725673166885
Clc1ccc(cc1Cl)C2CCCCNC2,5.214670164989233
CN(C)CCCCc1ccc(cc1)C(C)(C)C,5.1249387366083
Fc1ccc2c(c[nH]c2c1)C3CCCNC3,5.102402625635817
CCCCN(CC)CC#CCc1ccccc1,5.106793246940152
CC(Oc1ccccc1CC2CC2)C3=NCCN3,5.050609993355087
NCC1CC1c2cc(F)c(F)cc2OCC=C,5.040958607678906
NC(=N)NC(=O)c1nc(Cl)c(N)nc1N,4.957789264816656
CCOc1ccc(NS(=O)(=O)C)cc1,4.968464383861486
Oc1nc2ccccc2n1C3CCNCC3,4.87101339461004
Clc1ccc(cc1Cl)C2CNCC=CC2,4.83322248431715
OCCCN1CCN(CC1)c2cccc(Cl)c2,4.931814138253838
CC(C)NCC(O)COc1ccccc1CC=C,4.775378465757773
Cc1cc2ncn(Cc3ccc(F)cc3)c2cc1C,4.831005370316154
CN1CC=CCC(C1)c2oc3ccccc3c2,4.823908740944319
COCCN1CCN(CC1)c2cccc(Cl)c2,4.797348185220961
C1NCC(CC=C1)c2ccc3ccccc3c2,4.8124792791635365
C(C1CCCCN1)N2CCN(C2)c3ccccc3,4.800000874803203
CC(Oc1ccccc1CC=C)C2=NCCN2,4.772113295386326
CC(C)(C)Oc1cccc2nc(N)nc(N)c12,4.694648630553377
c1ccc(nc1)C#Cc2ccc3ccccc3n2,4.692503962086787
Cc1cc(cc(C)c1CC2=NCCN2)C(C)(C)C,4.606921353599109
COc1ccc(cc1)C2=CC(=O)c3ccccc3O2,4.6595558851598815
CN1CC(c2ccccc2)c3cccc(N)c3C1,4.642347482606247
Fc1ccc(cc1Cl)C2CNCC=CC2,4.638272163982407
Nc1nc2ccc(OC(F)(F)F)cc2s1,4.589788138940646
CN1CC=CCC(C1)c2ccc(Cl)c(C)c2,4.585026652029182
Cc1cc(ccc1Cl)C2CNCC=CC2,4.585026652029182
CCCCC(CC)CNCC(CC)CCCC,4.576510006468484
CCN1CCc2cc3nc(N)sc3cc2CC1,4.5376020021010435
N(c1ccccn1)c2nc(cs2)c3cn[nH]c3,4.481486060122112
CN(C)CCCCc1ccc(cc1)C2(C)COC2,4.455931955649724
CC1CCCN1CCc2ccc3ncccc3c2,4.3979400086720375
CC1CNCC2Cc3ccc(Cl)nc3N12,4.3979400086720375
CC[C@H]([C@@H](C)CN(C)C)c1cccc(OC)c1,4.328978121687607
CNc1ccc(\C=C\c2c(F)cccc2F)cc1,4.308918507877031
CC(C)Cn1cnc2c(N)nc3ccccc3c12,4.125629524396426
O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,3.7465964289199643
NC(=O)N1c2ccccc2C=Cc3ccccc13,3.979999397807417
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,2.761032039265575
CN1CCCCC1C(=O)Nc2c(C)cccc2C,3.8099990519303373
CC1CCCN1CCc2ccc3nc(C)ccc3c2,3.665546248849069
CCN(CC)CC(=O)Nc1c(C)cccc1C,3.5799996684336257
CCNCCc1cccc(c1)C(F)(F)F,3.269999835325842
CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,2.5214394963443505
CC1=CN(C2CC(O)C(CO)O2)C(=O)NC1=O,1.5500005386243103
COCC(NC(=O)C)C(=O)NCc1ccccc1,1.3000002024454176
CN(CCOc1ccc(C)cc1)CCc2ccc(C)cc2,8.292429823902063
CN(C)c1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,7.958607314841775
CN1CCc2cc(Cl)c(O)cc2[C@H](C1)c3ccccc3,6.078323405005625
CCCCCCCN1CCC(CC1)C(=O)c2ccccc2,6.906578314837765
Cc1ccc2nc(C)cc(Nc3ccc(Cl)cc3)c2c1,6.565951396800612
CN(C\C=C\c1ccccc1)Cc2cccc3ccccc23,6.449512162597614
CC(CC(c1ccccc1)c2ccccc2)NC(C)(C)C,5.770514974185626
CCCCCCCN(CC)CCCCc1ccccc1,6.295849483160201
Cc1ccc(cc1)N(CC2=NCCN2)c3cccc(O)c3,5.7701143009311515
CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,6.2181087011850975
CNCc1ccc(Cl)cc1Oc2ccc(Cl)cc2,6.1904402853647325
C1CC2(CCN1)Oc3ccccc3C(=C2)c4ccccc4,6.167491087293763
COc1ccc2nc(C)cc(Nc3cccc(O)c3)c2c1,6.1614128237383365
CCCCCCN1CCN(CC1)c2cccc(Cl)c2,6.1598939055432425
CN1CC2C(C1)c3cc(Cl)ccc3Oc4ccccc24,5.880546842712623
CCCCCCCCc1ccc(cc1)C(=O)CCN(C)C,6.110780603561385
Cc1ccc(cc1)\C(=C/CN2CCCC2)\c3ccccn3,5.952217318714125
CN(CCOc1ccc(Cl)cc1)Cc2ccccc2,6.088267564835121
C1NCC1C(Oc2ccccc2)c3ccc4ccccc4c3,6.080921907623926
CCN1CCN(CC1)c2ccc3cc(ccc3n2)[N+](=O)[O-],6.060351685124417
C(Cc1ccccc1)N2CCC(CNc3cnccn3)C2,5.559739964954829
CCN(CC)CC#CC(c1ccccc1)c2ccccc2,5.855028553963418
C(C(C1CCCCC1)C2CCCCC2)C3CCCCN3,5.504736071318883
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,5.266619327271107
CNCc1cc(F)ccc1Oc2ccc(SC)cc2,5.485159919939718
CCc1ccccc1Oc2ccc(Cl)cc2CNC,5.729636409630209
CN(C)CCC1=C(Cc2ccccn2)c3ccccc3C1,5.776371703534145
CC1CCN(CCN2CCn3c2nc4ccccc34)CC1,5.457512379804449
CNCc1ccc(Cl)cc1Oc2ccc(F)c(C)c2,5.744278440044346
CN1C2CCC1CC(C2)OC(=O)c3c[nH]c4ccccc34,5.695699385642932
CCC(=O)c1ccc(OCCCCN2CCCCC2)cc1,5.475016920534357
CN1CCC(CC1)OC(c2ccccc2)c3ccccc3,5.742256246422073
CCOc1ccc(OCC(O)CN2CCOCC2)cc1,5.783870169552536
Brc1ccc(cc1)C2CN3CCSC3=N2,5.735360672542465
CCN(CC)CCOc1ccc(Cc2ccccc2)cc1,5.827700967431446
CNCc1ccc(Oc2ccc(F)c(C)c2)cc1Cl,5.740892931883424
CNC(C)c1cc(F)ccc1Oc2ccc(Cl)cc2,5.4565886291278884
C1CN2CCC1C3(C2)Cc4cc(cnc4O3)c5cocc5,5.795880017344075
C(Cc1cccc(CCc2ccccc2)n1)c3ccccc3,5.793713955587568
CN(C)CCC=C1c2ccccc2C=Cc3ccccc13,5.629974392766008
CNCc1ccc(Cl)cc1Oc2ccc(C)c(C)c2,5.7594507517174005
CN1C[C@H]2[C@H](C1)c3cc(Cl)ccc3Oc4ccccc24,5.719473798082679
CN(C)CCCN1c2ccccc2CCc3ccccc13,5.4023470688805935
CC(C)(N)c1nc(c[nH]1)c2ccc(OC(F)(F)F)cc2,5.664877073462938
CCCCN(CC)C\C=C\CCc1ccc(Cl)cc1,5.728623128105926
COc1ccc(Nc2cc(C)nc3ccc(C)cc23)cc1,5.665692067937055
COc1cc(F)ccc1c2cncc(CNCC3CC3)n2,5.723538195826756
COc1ccc2nc(C)cc(Nc3ccccc3O)c2c1,5.565069681681746
CN(C)CC\C=C/1\c2ccccc2COc3ccccc13,5.3809081756707435
Cc1cccc(Nc2nc(NCCN)ncc2C(=O)N)c1,5.700000503883016
CCC(=O)c1ccc(OCCCN2CCCCC2)cc1,5.445583414259902
CNCc1ccc(Cl)cc1Oc2cccc(Cl)c2,5.675717544702307
Clc1cnc2oc(nc2c1)N3CCN4CCC3CC4,5.657577319177793
CN1CC2CCCCC2(C1)c3ccc(Cl)c(Cl)c3,5.508755836994101
COCCCCCN1CCC(CC1)C(=O)c2ccccc2,5.401625483651394
CNCc1cc(F)ccc1Oc2ccc(Cl)c(F)c2,5.415346671491145
CNC(C)c1ccc(Cl)cc1Oc2ccc(C)c(C)c2,5.607303046740334
CCCCN(CC)CCCCCc1ccc(Cl)cc1,5.6020599913279625
C(C1CC1)N2CC3CN(CC4CC4)CC(C2)C35CCCC5,5.6020599913279625
CN(C)CCC1=C(Cc2cccnc2)c3ccccc3C1,5.459580499004135
C(CN1CCCC1)N(Cc2ccccc2)c3ccccc3,5.512791931121155
CNCc1cc(F)ccc1Oc2ccc(Cl)cc2C,5.308895175476521
CCN(CC)CC1CCc2c(C1=O)c3ccccc3n2C,5.170829217552061
CCCC1(CCCN1)C(=O)c2ccc(Cl)c(Cl)c2,5.508638306165727
CN(C)CCC=C1c2ccccc2CCc3ccccc13,5.202799658600213
CN1CCC(=C2c3ccccc3C=Cc4ccccc24)CC1,5.271099232126193
Clc1cnc2nc(oc2c1)N3CCN4CCC3CC4,5.481486060122113
CN(C)CCCN1c2ccccc2Sc3ccccc13,5.455644841311054
COc1ccc2nc(C)cc(Nc3ccc(O)cc3)c2c1,5.254528454341055
CC(CN1c2ccccc2Sc3ccccc13)N(C)C,5.3139978564338195
CNCc1cc(Cl)ccc1Oc2ccc(Cl)cc2,5.361251435365467
CNC(C)c1ccc(Cl)cc1Oc2ccc(C)cc2,5.432973633840939
CCCCOc1ccc(cc1)C(=O)CN2CCCCC2,5.316660120266219
CNCc1ccccc1Oc2ccc(Cl)c(Cl)c2,5.411168274405792
NC1CCN(C1)c2cc(Nc3ncc(C#N)s3)ncn2,5.409938769196257
NCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2,5.235944290151037
CCNCc1cc(F)ccc1Oc2ccc(Cl)cc2,5.288384519913942
CCOCC1C2CNCC12c3ccc(Cl)c(Cl)c3,5.376750709602099
Cn1cc(C(=O)[C@@H]2CCc3[nH]cnc3C2)c4ccccc14,5.322095166489519
CC(N(C)C)C1(CCCCC1)c2ccc3ccccc3c2,5.366531544420414
Cc1cccc(c1)N2CCN(CCc3ccccc3)CC2,5.308299450510574
CCCCCCCN(CC)CC#CCCc1ccccc1,5.357139947415509
CC(O)c1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,3.8409943917511185
CNCc1cc(F)ccc1Oc2ccc(F)cc2Cl,5.273177308026899
NCCCCCCCN1CCN(CC1)c2ccccc2,5.30554452424942
C1CNCC(C1)c2c([nH]c3ccccc23)c4ccccc4,5.309999839831227
CN(C)CC\C=C\1/c2ccccc2COc3ccccc13,5.263541701862646
CCCCCCCN(CC)CC#CCc1ccc(C)cc1,5.293282217663241
Fc1cccc(c1)n2cc(NCCN3CCCCC3)nn2,5.2839966563652006
CNCc1cc(Cl)ccc1Oc2ccc(C)c(C)c2,5.281498311132726
C(Cn1c(nc2ccccc12)C3CC3)Oc4ccccc4,5.256667462086309
CN(C)CCC1=C(Cc2cnccn2)c3ccccc3C1,5.263621775341393
Cc1cc(NCc2ccc3OCOc3c2)ccc1[N+](=O)[O-],5.22491515498252
CC(C)N(CC1CNC1)Cc2ccc(Cl)c(Cl)c2,5.259637310505756
CC(C)CC(N(C)C)C1(CCC1)c2ccc(Cl)cc2,5.2441251443275085
CCCCN(CC)CC#CCCc1ccc(Cl)cc1,5.221342368052644
CNCCCC12CCC(c3ccccc13)c4ccccc24,5.169551801304173
Oc1cc2C(CNCCc2c(Cl)c1O)c3ccccc3,5.063650397513072
Fc1ccc(NC(=O)NCCCN2CCCCC2)cc1,5.14081696137358
CC(C)NCCCCN1CCN(CC1)c2cccc(C)c2,4.977858874034113
CNCc1cc(F)ccc1Oc2ccc(F)c(Cl)c2,5.081445469449727
CCS(=O)(=O)Nc1ccc(Oc2ccccc2)cc1,5.040722078990431
C(c1ccccc1)C2(CCNC2)c3ccc4[nH]ccc4c3,5.045757490560675
CC(C)(N)c1nc(c[nH]1)c2cccc(OC(F)(F)F)c2,5.045757490560675
CC(C)c1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,5.0
OCCN1CC=CCC(C1)c2ccc(Cl)c(Cl)c2,5.0
CC(=O)c1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,5.0
OC(=O)CCCN1CCN(CC1)c2cccc(Cl)c2,4.927163105088076
CC(C)CN(C1CCNC1)C(=O)c2ccccc2C(C)C,4.889410289700751
CCCCN1CCCCC1C(=O)Nc2c(C)cccc2C,4.558840779644887
COc1ccc(cc1)C2=CC(=O)c3cc(Cl)ccc3O2,4.886056647693163
CCCCN(CC)CC#CCOc1ccc(Cl)cc1,4.8403425887522955
C1CN(CCN1)C2=Nc3ccccc3Oc4ccccc24,4.784994646156967
C[C@@H](NCCc1ccc(O)cc1)[C@@H](O)c2ccc(O)cc2,4.773494074213133
OC(CCN1CCCC1)(C2CCCCC2)c3ccccc3,4.697465494681606
CC(=O)c1ccccc1OCC(O)CN2CCCCC2,4.656920368507795
CN(C)c1ccc(\C=C\c2c(F)cccc2Cl)nc1,4.684029654543083
N#Cc1cnc(Nc2cc(ncn2)N3CCNCC3)s1,4.667561540084395
CC(=Cc1ccccc1)C=NNC(=O)NC2CCCCC2,4.646932423598385
CNC(C)C1(CCCCC1)c2ccc(Cl)c(Cl)c2,4.638272163982407
Cc1cc(Nc2ccc3ccccc3c2)n4ncnc4n1,4.604832208912484
NS(=O)(=O)c1ccc(OCCN2CCCCC2)cc1,4.619788758288394
CCCc1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,3.08751296974286
C1Cc2[nH]ncc2c3nc(Nc4ccccn4)sc3C1,4.552841968657781
C1Cc2[nH]ncc2c3nc(Nc4ncccn4)sc3C1,4.522878745280337
COc1ccc(cc1)C2=CC(=O)c3c(O)cc(O)cc3O2,4.489454989793388
CCc1n[nH]c(CC)c1Oc2cc(Cl)cc(c2)C#N,4.4089353929735005
CC1CCCN1CCc2ccc3nc(ccc3c2)C4CC4,4.356547323513812
C\C=C\1/N(C)C(C)CC1(c2ccccc2)c3ccccc3,4.300000202445418
CC(C)CNc1nc(nc(N2CCNCC2)c1N)C#N,4.2839966563652006
CN(C)c1ccc(\C=C\c2c(F)cccc2Cl)cn1,4.22548303427145
CCN(CC)CCNC(=O)c1ccc(NC(=O)C)cc1,4.0
CC(C)N1CCN(CC1)C(=O)N2CCc3ccccc3C2,3.939302159646388
CN1CCC23C4Oc5c(O)ccc(CC1C2C=CC4O)c35,3.0
CN1C2CCC1C(C(C2)OC(=O)c3ccccc3)C(=O)O,2.40000018605658
COC(=O)C1C(CC2CCC1N2C)OC(=O)c3ccccc3,6.245515750762102
NC(=O)c1cccc(OC2CC3CCC(C2)N3CC4CC4)c1,8.136677139879543
CN(C)Cc1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,7.9593983803467125
C(Oc1ccccc1)c2cccc(COc3ccccc3)n2,7.130768280269024
C[N+]1=C2N(CCc3c2[nH]c4ccccc34)C(=O)c5ccccc15,6.948465368946776
C(Cc1ccc(OCc2ccccc2)cc1)Nc3ccncc3,6.922331981267469
CN(C)CCOC(C)(c1ccccc1)c2ccc(Cl)cc2,6.880673398044947
C(CCc1ccccc1)CN2CCC(CC2)c3ccccc3,6.671764790871945
CCN(CC)CCNc1ncnc2c3cc(C)ccc3[nH]c12,6.665807279981218
CCNCc1ccc(Cl)cc1Oc2ccc(Cl)cc2,6.603626886092406
CCOCCn1c(nc2ccccc12)N3CCC(C3)N(C)C,6.632644078973981
[O-][N+](=O)c1ccc(CCN2CCC(CC2)N3CCCC3)cc1,6.181959528023216
CCCCCCCN(CC)C\C=C\c1ccc(Cl)cc1,6.614393726401688
CN1CCc2ccccc2Cc3[nH]c4ccccc4c3CC1,6.460044281281274
CCCCCCCCCCCCCCCC[n+]1ccccc1,6.448249629047594
NC(=O)CN1CCN(CCc2ccc(cc2)[N+](=O)[O-])CC1,6.267879633344547
CC(CCc1ccccc1)NC(C)C(O)c2ccc(O)cc2,6.019091713550364
COc1ccc2nc(C)cc(Nc3ccc(Cl)cc3)c2c1,6.420348997727306
Cc1nccn1CC2CCc3c(C2=O)c4ccccc4n3C,5.783172576569812
Cc1cc(C)c(OCCCCCCN2CCCCC2)c(C)c1,6.347487642685174
Cc1cc(Nc2ccccc2)nc(NCc3ccccc3)n1,6.3179096589026145
C(COc1ccc(cc1)c2ccccc2)CN3CCCCC3,6.376750709602099
Clc1ccc(CCCOCCCN2CCCCC2)cc1,6.344425213558608
CC(C)CN(C)c1nc(N)c(nc1Cl)C(=O)N=C(N)N,6.276667473462661
CCSCCCN1CCN(CC1)c2cccc(OC)c2,6.302923240618119
Brc1ccc(OCCCN2CCCCC2)cc1,6.076746418457896
Cc1ccc(cc1)C2=CC3(CCNCC3)Oc4ccccc24,6.335358024443875
C[n+]1c(CCc2ccccc2)cccc1CCc3ccccc3,6.33161408331
CCCCC\N=C(/N)\N\N=C\c1c[nH]c2ccc(OC)cc12,6.037970440113293
COc1ccc(Nc2cc(C)nc3ccc(OC)cc23)cc1,5.959474308503973
CN(C)CCC1=C(Cc2cnccn2)c3ccc(C)cc3C1,6.2839966563652006
CC(CN(C)C)CN1c2ccccc2CCc3ccccc13,5.842324402415045
C[n+]1c(cccc1C#Cc2ccccc2)C#Cc3ccccc3,6.2564902352715706
CC(CCc1ccccc1)NC(C)CCc2ccc(O)cc2,6.021926697388963
CN(C)CCC1=C(Cc2cnccn2)c3ccc(F)cc3C1,6.229147988357855
Oc1ccc(cc1)C2=CC3(CCNCC3)Oc4ccccc24,6.191789027075778
CN1C(=O)N(CC(C)(C)C)c2ccc(cc12)c3ccccc3,6.154901959985743
COc1cccc(c1)[C@@H](C)NCCCc2ccccc2Cl,6.0929676300927245
C[C@H](NC1CCCc2c1[nH]c3ccc(C)cc23)c4ccccc4,5.690804469201006
OC(C1CCN(CCc2ccccc2)CC1)c3ccccc3,6.066016588271478
CC(C)(C)N1CCC(CC1)(c2ccccc2)c3ccccc3,6.022331556499289
C(N1CCCC1)c2nc3ccccc3n2Cc4ccccc4,5.727630748644934
CN(C)CCC1=C(Cc2cccnn2)c3ccc(F)cc3C1,6.050609993355087
CC(C1=C(CCN(C)C)Cc2ccccc12)c3ccccn3,5.673310043202359
CN1CCN(CC1)c2cc(Nc3ncc(C#N)s3)ncn2,6.034798298974088
C(N1CCCCC1)c2c([nH]c3ccccc23)c4ccccc4,5.622988755562825
CCc1cccc(c1)N(C)C(=N)Nc2cccc3ccccc23,5.952892835703771
CNCc1ccc(Cl)cc1Oc2ccc(C)c(Cl)c2,5.97469413473523
CC(C)N1CCN(CC1)c2ccc3cc(ccc3n2)[N+](=O)[O-],5.390795529339733
CCOc1ccc(NC(=C)Nc2ccc(OCC)cc2)cc1,5.95253037630852
CC(CCc1ccc(O)cc1)NCCc2ccc(O)c(O)c2,5.798349248458721
CN1CCN(CC1)c2ncnc3c4cc(Cl)ccc4[nH]c23,5.500731170983277
CCCCOc1ccc(OCCCN2CCOCC2)cc1,5.855101365658355
CC(c1ccccn1)c2c(CCN(C)C)oc3ccccc23,5.920818753952375
C(c1ccccc1)n2c(nc3ccccc23)N4CCNCC4,5.904113221393692
CNCc1ccc(Cl)cc1Oc2ccc(Cl)c(F)c2,5.910094888560602
CNCCC(Oc1cccc2ccccc12)c3cccs3,5.502884897899063
CN(C)CCNc1cc(nc2ccccc12)c3ccccc3,5.842949571936021
COc1cccc(Nc2cc(C)nc3ccc(OC)cc23)c1,5.87484417041947
CC(C1=C(CCN(C)C)Cc2ccccc12)c3cnccn3,5.853871964321762
N#Cc1cc2cc(ccc2[nH]1)C3(Cc4ccccc4)CCNC3,5.853871964321762
O=C1N(CC2CCCc3cccc1c23)C4CN5CCC4CC5,5.562807584154419
NCC[C@@H](Oc1ccc(cc1)C(F)(F)F)c2ccccc2,5.764626725109917
CN1CCC(=C2c3ccccc3CCc4sccc24)CC1,5.79745692352801
Fc1cc(ccc1Cl)C(Oc2ccccc2)C3CNC3,5.806875401645538
NCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2,5.5743128061143645
Cc1cccc(Nc2nc(NC3CNC3)ncc2C(=O)N)c1,5.800000874803203
COc1cccc(Nc2cc(C)nc3ccc(Cl)cc23)c1,5.713463215294513
CNCc1ccc(Cl)cc1Oc2ccc(Cl)c(C)c2,5.749579997691106
Nc1ccc(cn1)c2cnc(N)c(c2)c3ccc(Cl)cc3,5.7447274948966935
NCC1CCC2(CC1)OOC3(O2)C4CC5CC(CC3C5)C4,5.7447274948966935
CCCCCCCN(CC)CC#CCCc1ccc(C)cc1,5.723538195826756
COc1cc(F)ccc1c2cncc(CNC3CCCC3)c2,5.723538195826756
CCC(=O)c1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,4.205317276181493
CC(c1c(CCN(C)C)sc2ccccc12)n3cccn3,5.698970004336019
Cc1cccc(NC(=O)c2ccc(s2)c3ccccc3)c1,5.625668372117371
Cc1cccc(c1)N2CCN(CCCc3ccncc3)CC2,5.613320984398019
CNCc1ccc(Cl)cc1Oc2ccc(F)c(Cl)c2,5.675717544702307
CN(C)Cc1ccccc1Oc2ccc(Cl)c(Cl)c2,5.673664139071248
COc1cc(F)ccc1c2cccc(CNC3CCCC3)c2,5.667561540084395
CCC(O)c1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,4.158788820774783
CCN1CCC(CC1)Nc2ncnc3sc(C)c(C)c23,5.570584951108876
CCN(CC)CCCNc1ccnc2cc(Cl)ccc12,5.336986973413117
CNC(C)c1ccc(Oc2ccccc2Cl)cc1Cl,5.592587033909542
Cc1[nH]cnc1CN2CCc3c(C2=O)c4ccccc4n3C,5.211811333372517
CCN1CCN(CC(O)COc2ccc(CC)cc2)CC1,5.542585770422342
CNCC[C@H](Oc1cccc2ccccc12)c3cccs3,5.595281539576499
COc1ccc2c(ccnc2c1)c3cnn(c3)c4ccccc4,5.6020599913279625
CC(COc1ccccc1)NC(C)C(O)c2ccc(O)cc2,5.489404090909215
C1CCN(C1)c2nnc(cc2c3ccccc3)c4ccccc4,5.497727642203197
N#Cc1cnc(Nc2cc(ncn2)N3CCCNCC3)s1,5.5300307905000405
CNCc1ccc(F)cc1Oc2ccc(Cl)c(Cl)c2,5.521433504406157
C1CCN(CC1)C2(CCCCC2)c3cc4ccccc4s3,5.429441714440029
CC1N=CN=C1CN2CCc3c(C2=O)c4ccccc4n3C,5.499999678657065
CCN(CC)CCN1CCN(C1=O)c2cccc(Cl)c2,5.499999678657065
CN(C\C=C\C#CC(C)(C)C)Cc1cccc2ccccc12,5.322688770969649
O[C@H](C1CC2CCN1C[C@@H]2C=C)c3ccnc4ccccc34,5.438420471937185
OC(CCN1CCCCC1)(c2ccccc2)c3ccccc3,5.423028432082846
NC1CCN(c2ccc(Cl)c(Cl)c2)c3ccccc13,5.455931955649724
O[C@@H]([C@@H]1CC2CCN1C[C@@H]2C=C)c3ccnc4ccccc34,5.410076109415975
CNC(C)c1ccccc1Oc2ccc(Cl)c(Cl)c2,5.421951638517434
CC(CCc1ccc(O)cc1)NCC(O)c2ccc(O)cc2,5.401163223139052
CC(C1=C(CCN(C)C)Cc2ccccc12)c3nccs3,5.431798275933005
COc1cc(F)ccc1c2cc(CNC3CCCC3)ccn2,5.414539270491499
O=C(N1CCN(CCc2ccccc2)CC1)c3ccccc3,5.346245092343638
CNCc1cc(ccn1)c2cn(C)nc2c3ccc(F)cc3,4.908481870700772
CCCCCCCN(CC)CC#Cc1ccc(Cl)cc1,5.38933983691012
CN1CCN(CC(=O)Nc2cc(Cl)cc(Cl)c2)CC1,5.348261581919071
CCNCc1ccccc1Oc2ccc(Cl)c(Cl)c2,5.32063019854918
CCN1CC2CCCCC2(C1)c3ccc(Cl)c(Cl)c3,5.344325481454412
CCc1cc(Oc2ccc(F)cc2CNC)ccc1Cl,5.341035157335565
CN1CCN(CC(O)COc2cccc3ccccc23)CC1,5.183568702149789
CC(C)NCCCN1CCN(CC1)c2cccc(Cl)c2,5.132631217271957
COc1cnc(nc1N(C)c2ccccc2)c3ccccn3,5.259528359933379
COCCN1CC=CCC(C1)c2ccc(Cl)c(Cl)c2,5.275724130399211
CNCc1cc(F)ccc1Oc2ccc(Cl)c(Cl)c2,5.254144804826271
Cc1cccc(NC(=O)c2oc(cc2)c3ccc(cc3)C#N)c1,5.236572006437063
C1CN(CCN1)C2=Nc3ccccc3Sc4ccccc24,5.20294275568094
CC1(OCCC(=N1)N)c2cccc(c2)c3cccc(Cl)c3,5.211124884224583
COc1cc(F)ccc1c2cccc(CNC3CCCC3)n2,5.205511953340831
CCC1CN2CCC1CC2[C@@H](O)c3ccnc4ccccc34,5.166598999723938
Fc1cc(cc(c1)c2onc(n2)c3ccc(cn3)C#N)C#N,5.197226274708024
CCN1CCN(CC1)C(=O)Nc2ccc(Cl)c(Cl)c2,5.1535401314491205
NC1CCN(CC1)c2cc(Nc3ncc(C#N)s3)ncn2,5.17763574755845
CC1CCCN1CCc2ccc3nc(ccc3c2)C(C)(C)C,5.167491087293763
CN1C(CC(CN2CCCCC2)C1=O)C#Cc3ccccc3,4.846445201772291
Cn1ccc2cc(ccc12)C3(Cc4ccccc4)CCNC3,5.154901959985743
CCCCN(CC)CC#CCOCc1ccc(Cl)cc1,5.132414673452963
Clc1cccc(c1)N2CCN(CC3CCCCN3)C2=O,5.100000128334196
COc1cccc(c1)c2cccc(c2)C3(C)COCC(=N3)N,5.096910013008056
COc1ccc(CCNCC(O)c2ccccc2)cc1OC,4.9394513169271415
Fc1ccc(CC2(CCNC2)c3ccc4[nH]ccc4c3)cc1,5.045757490560675
COc1cccc(c1)c2cccc(c2)C3(C)SCC(=N3)N,5.036212172654444
