SMILES,Value,ID,splits
COc1cc(ccc1n2cnc(C)c2)c3cn(nn3)C4CC(CCN(CC(F)(F)F)C4=O)C(C)(C)C,5.267606240177033,1733,train
CC(Cc1cc2CCN(CCCO)c2c(c1)C(=O)N)NCCOc3ccccc3OCC(F)(F)F,5.059777423698499,1734,train
CC(=O)N1CCN(CCCC2(C3COc4ccc(Cl)cc4N3N=C2C(=O)C)c5ccccc5)CC1,5.251811972993798,1735,train
CC1CN(CCN1c2ncc(OCc3ccc(cc3F)n4cnnn4)cn2)c5oc(nn5)C(F)(F)F,5.2441251443275085,1736,train
FC(F)(F)c1cnc2CCN(Cc2c1)C(=O)C34CCOC3CC(C4)N5CCC(CC5)c6ccccc6,5.236572006437063,1737,train
CN1CCN(CCc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCOc6ccccc6)c2)CC1,5.231361898752385,1738,train
NC1CN(CC1c2cc(F)c(F)cc2F)c3ccc(cn3)N4C=CC(=CC4=O)OCc5ccccc5,5.214670164989234,1739,train
COc1cc(ccn1)C2CCC(CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F,5.207608310501746,1740,train
COc1cc(ccc1n2cnc(C)c2)c3cn(nn3)C4CCc5ccccc5N(Cc6ccncc6)C4=O,5.206209615309182,1741,train
OC(CNC(=O)c1cnc(O)c2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,5.150000182721775,1742,train
OC(=O)C(Cc1ccccc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,5.000000555956278,1743,test
Cc1ccc(CC(N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2)C(=O)O)cc1,5.200000237109354,1744,train
CN1C=CC(=CC1=O)c2nnc(SCCCN3CC4CCN(C4C3)c5c(F)cc(F)cc5F)n2C,5.200000237109354,1745,train
Cc1cccc(CC(N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2)C(=O)O)c1,5.200000237109354,1746,train
CN(C)CCCn1nc(c2cnc3[nH]cc(C(=O)NC(C)(C)CO)c3n2)c4cc(OC(F)F)ccc14,5.199282921717615,1747,train
Cc1onc(n1)C2(NC(Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccc(F)cn6)c7cnn(C)c7,5.061514405531434,1748,train
Oc1ccccc1C2CCC(CC2)N3CC(C3)NC(=O)CNc4ncnc5ccc(cc45)C(F)(F)F,5.180456064458132,1749,train
CC(C)(O)C(=O)c1oc2nc(c3ccccc3Cl)c(cc2c1NC(=O)CO)c4ccc(Cl)cc4,5.180456064458132,1750,train
CN(C1CCc2cc(CN3CCN(CC3)C(=O)N)ccc2C1)C(=O)c4ccc(cc4)c5ccc(F)cc5,5.173925197299173,1751,train
COc1ccccc1c2ccc3cnc(Nc4ccc(cc4OC)C5CCN(CCO)CC5O)nn23,5.1674910872937625,1752,train
N#Cc1c(cc(nc1\N=C\2/SC=C(N2c3ccccc3)c4ccccc4)c5ccccc5)c6ccccc6,5.1674910872937625,1753,train
FC(F)(F)c1cc(ccc1CC(=O)N2CCN(CCc3ccc4C(=O)OCc4c3)CC2)n5cnnn5,5.161150909262744,1754,train
Clc1ccccc1c2nc(NN3CCOCC3)nc4N(C(=O)NCc24)c5c(Cl)cccc5Cl,5.161150909262744,1755,train
COc1ccc(CNC(=O)c2cc(cnc2c3cccnc3)c4cc(Cl)cc(Cl)c4)cc1OC,5.158015195409887,1756,train
CN(C1CCN(Cc2nc3cc(F)ccc3s2)CC1F)C(=O)Cc4ccc(cc4)S(=O)(=O)C,5.154901959985743,1757,train
CN1CC(C(C1)c2ccc(\C=C\C(=O)Nc3ccccc3N)cc2F)C(=O)Nc4ccc(Cl)cc4,5.154901959985743,1758,train
CN1Cc2cccc(Oc3ncccc3NC(=O)Nc4ccc(OC(F)(F)F)cc4)c2C1C(C)(C)C,5.142667503568732,1759,train
OC1(CC23CCC(CC2)(CO3)NCc4ccc5OCC(=O)Nc5c4)CN6C(=O)C=Cc7ncc(F)c1c67,5.136677139879544,1760,train
OC1CCC(CC1)NC(=O)C(C2CCCCC2)n3c(nc4cc(F)c(F)cc34)c5ccc(Cl)cc5,5.136677139879544,1761,train
CC1Cc2c(CN1)ncnc2Oc3ccc4c(ccn4C(=O)Nc5cc(on5)C6(CC6)C(F)(F)F)c3,5.130768280269023,1762,train
CC(C)c1noc(n1)N2CCN(C(C)C2)c3ncc(OCc4ccc(cc4F)S(=O)(=O)C)cn3,5.130768280269023,1763,train
COC1CN(CC2CCN(CC2)C(=O)NC(C)C)CCC1NC(=O)c3cc(Cl)c(N)cc3OC,5.121995529731975,1764,train
COc1cc(ccc1n2cnc(C)c2)c3cn(nn3)C4CCc5ccccc5N(Cc6ccccn6)C4=O,5.120904120499927,1765,train
COC1COCCC1NC2CCC(C2)(C(C)C)C(=O)N3CCN(CC3)c4cncc(n4)C(F)(F)F,5.1191864077192095,1766,test
CCOC(=O)C1CCC(CC1)N2CC(C2)NC(=O)CNc3nn(CC)c4ccc(cc34)C(F)(F)F,5.1191864077192095,1767,train
CCOc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3Cl)c2cc1N4CCN(CC4)C(C)C,5.1191864077192095,1768,train
COCCOc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3Cl)c2cc1N4CCN(C)CC4,5.1191864077192095,1769,train
Cc1cccc(C)c1C2(O)CCC(CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F,5.1191864077192095,1770,train
CN1CCC(COCc2cc(cc(n2)N3CCC(CC3)C#N)C(F)(F)F)(CC1)c4ccc(F)cc4,5.113509274827519,1771,train
Cc1nc(ccc1S(=O)(=O)C)N2CCC3(CCN(CC(O)c4ccc5C(=O)OCc5c4C)CC3)C2,5.102372908709559,1772,train
CN1C=CC(=CC1=O)c2nnc(SCCCN3CCC4(CC4c5ccc(cc5)C(F)(F)F)C3)n2C,5.100000128334196,1773,train
Oc1ncc(Cc2ccc(F)c(c2)C(=O)N3CCC(CC3)N4CCCC4)n5c(Cl)c(Cl)cc15,5.096910013008057,1774,train
CCOc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3Cl)c2cc1N4CCN(CCO)CC4,5.091514981121351,1775,train
CCOc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3Cl)c2cc1N4CCN(CC4)C(=O)C,5.086186147616283,1776,train
COc1cnccc1C2CCC(CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F,5.086186147616283,1777,train
Nc1cccnc1C2CCC(CC2)N3CC(C3)NC(=O)CNc4ncnc5ccc(cc45)C(F)(F)F,5.080921907623925,1778,train
COCCS(=O)(=O)N1CCN(CC1)c2ccc(Nc3nccc(n3)c4cnc(C)n4C(C)C)cc2,5.075720713938118,1779,train
CC1Cc2c(CN1)ncnc2Oc3ccc4ccn(C(=O)Nc5cc(on5)C6(CC6)C(F)(F)F)c4c3,5.0655015487564325,1780,train
Cc1nc2cc(ccc2[nH]1)n3ncc(C(=O)c4cc5ccc(CN6CCC(F)(F)CC6)cc5[nH]4)c3N,5.0655015487564325,1781,train
Cc1cccc(N2CCN(CCCNC(=O)c3nc(C)n(c3C)c4ccc5OCCOc5c4)CC2)c1C,5.060480747381382,1782,train
COc1cc(ccc1n2cnc(C)c2)c3cn(nn3)C4CCc5cccnc5N(CC(F)(F)F)C4=O,5.058488567365597,1783,train
COC1COCCC1NC2CCC(C2)(C(C)C)C(=O)N3CCN(CC3)c4nncc(n4)C(F)(F)F,5.050609993355087,1784,test
COc1ccc(cc1)C2(O)CCC(CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F,5.050609993355087,1785,train
Cc1c2COC(=O)c2ccc1C3CN4CCN(CC4CS3)C(=O)Cc5ccc(nc5)n6cnnn6,5.050609993355087,1786,train
CN1C(=O)N(Cc2nccc3ccccc23)C(=O)c4c1c(C#N)c(N5CCCC(N)C5)n4CC=C(C)C,5.045757490560675,1787,train
COCc1cnc(nc1)N2CCC(CC2)C3CC3CCOc4cc(F)c(CC(=O)N5CCC5)c(F)c4,4.9808886808156405,1788,train
COc1ccc(CN2C(=O)n3ncnc3c4c2sc5CN(CC6CCOCC6)CC(F)(F)c45)cc1,5.0362121726544435,1789,train
CC(COc1ccc(F)cc1C(C)C(F)(F)F)N2CCN3C(=O)C(=CC=C3C2=O)n4cnc(C)c4,5.0362121726544435,1790,train
CC1CN(CCN1c2ncc(OCc3ccc(cc3)S(=O)(=O)C)cn2)c4oc(nn4)C(F)(F)F,5.026872146400302,1791,train
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)C(C)N,4.940372055361031,1792,train
CNCC(=O)N1CCN(CC1)c2ccc(Nc3ncc(Cl)c(n3)c4cnc5ccccn45)c(OC)c2,5.022276394711152,1793,train
Cn1c(SCCCN2CCC3(CC3c4ccc(cc4)C(F)(F)F)C2)nnc1C5=CCC(=O)N=C5,5.019999811738258,1794,train
FC(F)(F)Oc1ccc(CNC(=O)C2N(CC(F)(F)c3ccccn3)C(=O)c4ccccc24)cc1,5.013228265733755,1795,train
CN(C)c1ncc(cn1)C2CCC(CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F,5.008773924307505,1796,train
CN(C)CCOc1nc2N(C(=O)NCc2c(n1)c3ccccc3Cl)c4c(Cl)cccc4Cl,5.0,1797,train
O=C(NCC1(CCCC1)N2CCOCC2)N3CCC(CC3)c4onc(n4)c5ccc6ccccc6n5,5.0,1798,train
COc1cc(OC2CCN(CC2)C(=O)C)ccc1Nc3ncc(Cl)c(n3)c4cnc5ccccn45,5.0,1799,train
COc1ccc(cc1)c2oc(nn2)C(=O)N3CCC(CC3)Oc4ccc(CN5CC(O)C(C)(C)C5)cc4,5.0,1800,train
COC1CN(CC2CCN(CC2)C(=O)CC(C)C)CCC1NC(=O)c3cc(Cl)c(N)cc3OC,5.0,1801,train
CC(C)(C)CNc1nc2N(C(=O)NCc2c(n1)c3ccccc3Cl)c4c(Cl)cccc4Cl,5.0,1802,train
OC1(CCC(CC1)N2CC(C2)NC(=O)CNC(=O)c3cccc(c3)C(F)(F)F)c4ccc(F)nc4,5.0,1803,train
OC(=O)COc1cccc(c1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,5.0,1804,train
OC(=O)COc1ccc(cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,5.0,1805,train
OC1CN(CC(Oc2ncnc3c2cnn3c4ccccc4Cl)C(=O)Nc5ccc(Cl)cn5)C1,5.0,1806,train
OC1CN(CC(Oc2ncnc3c2cnn3c4ccccc4Cl)C(=O)Nc5ccc(cn5)C#N)C1,5.0,1807,train
COc1ccc(NC(=O)Cn2cc(CCNS(=O)(=O)c3ccc(OC)cc3)c4ccccc24)cc1,4.99012436628784,1808,train
CC(C)(C(=O)O)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,4.665750517395587,1809,test
COc1cc(ccc1n2cnc(C)c2)c3cn(CC(=O)N4CCC(CC4)c5oc6ccccc6n5)nn3,4.987162775294828,1810,train
Fc1ccc(cc1)C2=CCCNC2COc3cc(F)c(cc3Cl)S(=O)(=O)Nc4cscn4,4.987162775294828,1811,train
COc1ccc2nccc(C(O)CCC3CCN(CC3C(=O)O)C4CC(C4)c5cccc(F)c5)c2c1,4.987162775294828,1812,train
CN(C)CCOc1cc(NS(=O)(=O)c2c(Cl)cc(cc2Cl)C(F)(F)F)ccc1Cl,4.926722270243465,1813,train
Cc1occc1c2nc(N)c(OCC(N)Cc3c[nH]c4ccccc34)cc2c5cnc6[nH]nc(C)c6n5,4.982966660701218,1814,train
CCOC(=O)C1=NN(\C(=N\c2nc(cc(c3ccccc3)c2C#N)c4ccccc4)\S1)c5ccccc5,4.982966660701218,1815,train
CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(Nc4nc(cs4)c5cccnc5)c3)CC1,4.7384162993044265,1816,train
COc1ccc(NC(=O)c2ccc(Cn3ccnn3)c4ccccc24)c(n1)C(=O)NCC5CCOCC5,4.9586073148417755,1817,train
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCCN(CC5)C(=O)C,4.9586073148417755,1818,train
CC(C)(C)OC(=O)N1CC(C1)N2C(C(=O)NCc3ccc(OC(F)(F)F)cc3)c4ccccc4C2=O,4.9586073148417755,1819,train
OC1(CCC(CC1)N2CC(C2)NC(=O)CNc3ccnc4ccc(cc34)C(F)(F)F)c5cncs5,4.950781977329819,1820,train
CC(C)c1cc(cc2nc(oc12)c3ccc(cc3)C(=O)NCC4CCC(CC4)c5cccc(C)c5)C#N,4.9457700901366035,1821,train
COc1ccc(cc1)S(=O)(=O)NCCc2cn(CC(=O)Nc3ccc(Cl)cc3)c4ccccc24,4.9396799713117145,1822,train
CNC(=O)CN1CCC(CC1)n2nc(C)c(Nc3ncc(Cl)c(n3)c4cnn5ccccc45)c2C,4.920818753952375,1823,train
CC#CCn1c(N2CCCNCC2)c(C#N)c3N(C)C(=O)N(Cc4nc(C)c5ccccc5n4)C(=O)c13,4.920818753952375,1824,train
CC#CCn1c(N2CCCNCC2)c(C#N)c3N(C)C(=O)N(Cc4ncc5ccccc5c4C#N)C(=O)c13,4.920818753952375,1825,train
CC(C)N1CC(C(C1)C(=O)Nc2ccc(cc2F)N3C=CC=CC3=O)C(=O)Nc4ccc(Cl)cn4,4.920818753952375,1826,train
CC(C)(O)COCc1cccc(Nc2sc(cc2C(=O)N)c3c(F)cc(cc3F)C(C)(C)O)n1,4.920818753952375,1827,train
CCN(C)C(=O)c1ccc(cc1)C(=C2CCN(Cc3ccc(F)cc3)CC2)c4ccccc4NC(=O)C,4.920818753952375,1828,train
COc1ccc2nccc(C(O)CCC3CCN(CC3C(=O)O)C4CC(C4)c5ccccc5F)c2c1,4.9136401693252525,1829,train
Fc1cnc2C=CC(=O)N3CC(CC45CCC(CC4)(CO5)NCc6ccc7OCC(=O)Nc7n6)c1c23,4.726048561962204,1830,train
OC1(CCC(CC1)N2CC(C2)NC(=O)CNC(=O)c3cccc(c3)C(F)(F)F)c4ccc(nc4)C#N,4.903089986991943,1831,train
Cc1oc2c(C)c3CCN(CCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2n1,4.900001866923468,1832,train
CCCC1NC(C)C2N1N=C(NC2=O)c3cc(ccc3OCC)S(=O)(=O)N4CCN(CC)CC4,4.8899998488668865,1833,train
CC(=O)NCCc1ccccc1c2ccc(C3CNCCC34OC(=O)c5cc(F)c(F)cc45)c(C)c2,4.88941028970075,1834,train
Oc1ccc(nc1)C2CCC(CC2)N3CC(C3)NC(=O)CNc4ncnc5ccc(cc45)C(F)(F)F,4.88941028970075,1835,train
CCN(C)C(=O)c1ccc(cc1)C(N2CCN(CCCOC)CC2)c3cccc(NC(=O)C4CC4)c3,4.886056647693163,1836,train
COc1cc(ccc1n2cnc(C)c2)c3cn(nn3)C4CC(CN(CC(F)(F)F)C4=O)C(F)(F)F,4.8827287043442364,1837,train
Cc1ccc(cc1)C2(O)CCC(CC2)N3CCC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F,4.87942606879415,1838,train
Cc1c2COC(=O)c2ccc1C(O)CN3CCC4(CC3)CCN(C5=NN(C6CCCC6)C(=O)C=C5)C4=O,4.8696662315049934,1839,train
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)CO,4.853871964321762,1840,train
FC(F)(F)c1ccc(cc1)n2ccc(CN3CCC(CC3)NC(=O)NCc4nc5ccccc5[nH]4)c2,4.832682665251824,1841,train
COC(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,4.8297382846050425,1842,train
Nc1ccccc1NC(=O)\C=C\c2ccc(cc2)C3CN(CCO)CC3C(=O)Nc4ccc(Cl)cc4,4.823908740944318,1843,train
CC(C)(C)NC(=O)C1N(Cc2ccccc2c3ccccc3)C(=O)c4cc(NS(=O)(=O)C)ccc14,4.823908740944318,1844,train
COc1ccc(cc1)c2oc(nn2)C(=O)N3CCC(CC3)Oc4ccc(CN5CCN(C)CC5)cc4,4.823908740944318,1845,train
OCc1ccc(cn1)c2cccc3OCC(Cc23)NC(=O)c4ccc(OCCOCC(F)(F)F)nc4,4.800000874803203,1846,train
OCCOCC(Oc1ncnc2c1cnn2c3ccccc3Cl)C(=O)Nc4ccc(Cl)cn4,4.800000874803203,1847,train
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)N(C)C,4.795880017344076,1848,train
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)CN,4.795880017344076,1849,train
CC(CCNC(=O)c1c(C)cc(Cl)nc1C)N2CCC(CC2)N(Cc3ccsc3)C(=O)CC#N,4.795880017344076,1850,train
Cc1c2COC(=O)c2ccc1C(O)CN3CCC4(CC3)CN(C(=O)C4)c5cnc(cn5)S(=O)(=O)C,4.674564664025037,1851,train
OC1(CC23CCC(CC2)(CO3)NCc4ccc5OCCOc5c4)CN6C(=O)C=Cc7ncc(F)c1c67,4.782516055786093,1852,test
OC1(CCC(CC1)N2CC(C2)NC(=O)CNc3ncnc4ccc(cc34)C(F)(F)F)c5ccccc5,4.772113295386326,1853,train
COCC(=O)N1CCC(CC1)n2nc(C)c(Nc3ncc(Cl)c(n3)c4cnn5ccccc45)c2C,4.769551078621727,1854,train
NCc1ccc(F)c(c1)C2CCN(CC2)C(=O)c3cc(cc(c3)c4onc(n4)c5cccs5)C(=O)N,4.767003889607847,1855,train
Cc1c2COC(=O)c2ccc1C(O)CN3CCC4(CC3)CN(C(=O)C4)c5ccc(cn5)S(=O)(=O)C,4.689619755002896,1856,train
COc1cccc(n1)C2(O)CCC(CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F,4.7569619513137065,1857,train
COc1ccc(cc1)N2N=C(S/C/2=N\c3nc(cc(c4ccccc4)c3C#N)c5ccccc5)C(=O)C,4.7544873321858505,1858,train
Cc1ccc(cn1)C2CCC(CC2)N3CC(C3)NC(=O)CNc4nn(C)c5ccc(cc45)C(F)(F)F,4.7447274948966935,1859,train
COc1cc(ccc1n2cnc(C)c2)c3cn(nn3)C4CCc5ccccc5N(CC6(C)COC6)C4=O,4.742321425130816,1860,train
COc1cnc(cn1)c2cccc(F)c2C(F)(F)CNC(=O)c3ccc(COCC(F)(F)F)nc3,4.700000503883016,1861,train
CC(C)C(Cn1ccnc1)NC(=O)NC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2,4.679853713888946,1862,train
CN1N=C(OC1=O)C2(NC(Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccc(F)cn6)c7cn[nH]c7,4.667561540084395,1863,train
CC#CCn1c(N2CCCC(N)C2)c(C#N)c3N(C)C(=O)N(Cc4nc(C)c5ccccc5n4)C(=O)c13,4.66354026615147,1864,train
CN1CCN(Cc2ccc3cc(ccc3n2)N4C=Nc5cc(sc5C4=O)c6ccc(Cl)cc6)CC1,4.660000322371771,1865,train
O=C(NCCCN1CCN(Cc2ccccc2)CC1)C3CCCN(C3)S(=O)(=O)N4CCOCC4,4.656575879887769,1866,train
COc1ccc2ncc(F)c(C(O)CCC3CCN(CC3C(=O)O)C4CC(C4)c5ccccc5)c2c1,4.6516951369518384,1867,train
OC(COc1cc(O)ccc1C(=O)N2CCC(O)C2)CN3CCC4(CC3)Cc5cc(Cl)ccc5O4,4.6439741428068775,1868,test
CC(O)C(=O)N1CCC(CC1)n2nc(C)c(Nc3ncc(Cl)c(n3)c4cnn5ccccc45)c2C,4.587937083041725,1869,train
OC(=O)c1ccc(cc1)C2CCC(CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F,4.638272163982408,1870,train
COc1ccc2ncc(F)c(C(O)CCC3CCN(CCSc4cccs4)CC3C(=O)O)c2c1,4.2668331559338295,1871,train
Cc1ccc(nc1)C2(O)CCC(CC2)NC3CCN(C3)C(=O)CNC(=O)c4cccc(c4)C(F)(F)F,4.619788758288394,1872,train
Fc1ccc(CCN2CCN(C3CCc4cc(CN5CCS(=O)(=O)CC5)ccc4C3)C(=O)C2)cc1,4.619788758288394,1873,train
CC(=O)N1CCN2CCCc3c(C)c4C(=O)CC(C)(C)Cc4n3c5ccc(C(=O)N)c(NCC2C1)c5,4.6126101736612695,1874,train
Cc1ncc(s1)C2CCC(CC2)N3CC(C3)NC(=O)CNc4nn(C)c5ccc(cc45)C(F)(F)F,4.6020599913279625,1875,train
CC(=O)N1CCN(Cc2ccc3CC(CCc3c2)N4CCN(CCc5ccc(F)cc5)CC4=O)CC1,4.6020599913279625,1876,train
COc1ccc(nc1)C2(O)CCC(CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F,4.6020599913279625,1877,train
OC1CN(CC(Oc2ncnc3c2cnn3c4c(F)cccc4Cl)C(=O)Nc5ccc(F)cn5)C1,4.59999938302362,1878,train
FC(F)(F)c1nc(sc1Cl)N2CCN(CC2)C(=O)C3CCCCC3C(=O)NC4(CC4)C#N,4.59999938302362,1879,train
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(oc3C)c4ccc(C)cc4)c2)cc1,4.586700235918748,1880,train
Cn1nc(NCC(=O)NC2CN(C2)C3CCC(CC3)c4nccs4)c5cc(ccc15)C(F)(F)F,4.568636235841012,1881,test
COC1CN(CCN2C(=O)C=Nc3ccc(OC)cc23)CCC1NCc4ccc5OCC(=O)Nc5n4,4.3120767818454215,1882,train
CC1=CN(C2CCCN(C2)S(=O)(=O)c3ccc(O)c(Oc4cccc(Cl)c4)c3)C(=O)NC1=O,4.568636235841012,1883,train
Cc1cnc(s1)C2(O)CCC(CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F,4.5528419686577815,1884,train
Cc1nn(C)c(C)c1NS(=O)(=O)c2c(Cl)cc(cc2Cl)c3ccnc(c3)N4CCNCC4,4.5528419686577815,1885,train
CN(CCC(=O)N1CCCC1)C(=O)CC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2,4.5528419686577815,1886,train
OC1(CCC(CC1)N2CC(C2)NC(=O)CNc3ncnc4ccc(cc34)C(F)(F)F)c5ccns5,4.546681659952962,1887,train
NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(CCN4CCCCC4)c5ccc(Cl)cc5,4.5321404167728,1888,train
COC1COCCC1NC2CCC(C2)(C(C)C)C(=O)N3CCN(CC3)c4cc(cnn4)C(F)(F)F,4.504455662453552,1889,test
Cc1cc(Cl)ccc1OC2CCN(CC3CCN(CC3)C(C)(Cc4ccc(F)cc4)C(=O)O)CC2,4.4999996786570655,1890,train
OC(=O)COc1ccccc1N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,4.4999996786570655,1891,train
OCCOCC(Oc1ncnc2c1cnn2c3c(F)cccc3Cl)C(=O)Nc4ccc(F)cn4,4.4999996786570655,1892,train
OC1(CCC(CC1)N2CC(C2)NC(=O)CNc3nccc4ccc(cc34)C(F)(F)F)c5cncs5,4.482804102050027,1893,train
COc1cc(Nc2nc3N(Cc4ccccc4C(F)(F)F)C(=O)CCn3n2)ccc1n5cnc(C)n5,4.481486060122112,1894,train
COc1cc(Nc2nc3N(Cc4cc(F)ccc4F)C(=O)CC(C5CC5)n3n2)ccc1n6cnc(C)c6,4.481486060122112,1895,train
OC1(CC23CCC(CC2)(CO3)NCc4cc5SCOc5cn4)CN6C(=O)C=Cc7ncc(F)c1c67,4.473660722610156,1896,test
Cc1ccc(cn1)C2(O)CCC(CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F,4.455931955649723,1897,train
CNC(C)C(=O)NC1C(C)N(C(=O)C)c2cc(ccc2N(Cc3c(C)ccc4ccccc34)C1=O)C#N,4.452225294612178,1898,train
Cn1cc(cn1)C2(NC(Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccc(F)cn6)c7oc(N)nn7,4.450996737974212,1899,train
COC1COCCC1NC2CCC(C2)(C(C)C)C(=O)N3CCN(CC3)c4ccnc(n4)C(F)(F)F,4.444905551421682,1900,test
COc1ccc(cn1)C2(O)CCC(CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F,4.431798275933005,1901,train
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(oc3C)c4ccc(F)cc4)c2)cc1,4.420216403383191,1902,train
COC1COCCC1NC2CCC(C2)(C(C)C)C(=O)N3CCN(CC3)c4cc(ncn4)C(F)(F)F,4.370590400897282,1903,train
CCN1CC2CC(CC2(C1)C(=O)N3CCc4ncc(cc4C3)C(F)(F)F)NC5CCOCC5OC,4.370590400897282,1904,train
Cn1nc(NCC(=O)NC2CN(C2)C3CCC(CC3)c4cncs4)c5cc(ccc15)C(F)(F)F,4.356547323513812,1905,test
Nc1cnccc1C2CCC(CC2)N3CC(C3)NC(=O)CNc4ncnc5ccc(cc45)C(F)(F)F,4.337242168318426,1906,train
OC1CN(CC(Oc2ncnc3c2cnn3c4ncccc4Cl)C(=O)Nc5ccc(Cl)cn5)C1,4.3000002024454185,1907,train
COc1cccnc1C(=O)N2CCN(CC2)c3ccc(NC(=O)C(C)(C)c4ccccc4)cc3Cl,4.3000002024454185,1908,train
OCCOCC(Oc1ncnc2c1cnn2c3ncccc3Cl)C(=O)Nc4ccc(Cl)cn4,4.3000002024454185,1909,train
CN1CCN(Cc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCOc6ccccc6)c2)C(=O)C1,4.275724130399212,1910,test
CC(CO)OCC(Oc1ncnc2c1cnn2c3ncccc3Cl)C(=O)Nc4ccc(cn4)C#N,4.200000237109354,1911,train
OCCOCC(Oc1ncnc2c1cnn2c3c(Cl)cccc3C#N)C(=O)Nc4ccc(F)cn4,4.200000237109354,1912,train
CN(C)CCCOc1ccc(CN2CCC(CC2)NC(=O)C3=CC(=O)c4ccc(F)cc4O3)cc1F,4.187086643357143,1913,test
CC(C)(C(=O)O)c1ccc(CN2CCC(COC(=O)c3c4OCCCn4c5ccccc35)CC2)cc1,4.1611509092627434,1914,test
CCC1=C(C)CC(C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCC(C)CC3)C1=O,4.130000141365475,1915,train
CCOc1cc2nccc(Oc3cnc(CC(=O)Nc4[nH]nc(CC)c4C)c(OC)c3)c2cc1OC,4.1191864077192095,1916,train
NCc1ccc(F)c(c1)C2CCN(CC2)C(=O)c3cc(cc(c3)c4onc(n4)c5cccs5)C(=O)O,4.114638779968488,1917,train
CCOC(=O)C1CCN(CCCOc2ccc(cc2)S(=O)(=O)NC(=O)Nc3ccccc3)CC1,4.104025267640935,1918,train
CS(=O)(=O)NCCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,4.096237377718893,1919,train
COC1(CCOCC1)c2ccc(NC(=O)C3=CC(=O)c4cc(F)cc(c4O3)c5c(C)nn(C)c5C)cn2,4.0222763947111515,1920,train
CS(=O)(=O)N1CCN(Cc2cn3cc(nc(N4CCOCC4)c3n2)c5cccc6[nH]ncc56)CC1,4.0,1921,train
