SMILES,Atom_importance,Bond_importance
c1ccc(cc1)C[NH2+]Cc1cccc(c1)NC(=O)c1ccncc1,"[-0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045
 -0.00012539 -0.0011768  -0.00012539 -0.00163476 -0.00064045 -0.00064045
 -0.00064045 -0.00163476 -0.00064045 -0.00128451 -0.00129384 -0.00127933
 -0.00163476 -0.00064045 -0.00064045 -0.00279721 -0.00064045 -0.00064045]",
CCn1cc(cn1)CNC(=O)[C@@H]1CC(=O)N(C1)Cc1ccc(cc1)C,"[-0.00010629 -0.00012539 -0.00280694 -0.00064045 -0.00163476 -0.00064045
 -0.00279721 -0.00012539 -0.00128451 -0.00129384 -0.00127933 -0.00050031
 -0.00012539 -0.00129384 -0.00127933 -0.00231935 -0.00012539 -0.00012539
 -0.00163476 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045
 -0.00010629]",
CCO[C@@H]1COCC[C@@H]1[NH3+],"[-0.00010629 -0.00012539 -0.00132743 -0.00050031 -0.00012539 -0.00132743
 -0.00012539 -0.00012539 -0.00050031 -0.00110739]",
c1ccc(cc1)OCCNC(=O)C[N@H+]1CCC(=O)NCC1,"[-0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045
 -0.00132006 -0.00012539 -0.00012539 -0.00128451 -0.00129384 -0.00127933
 -0.00012539 -0.00156546 -0.00012539 -0.00012539 -0.00129384 -0.00127933
 -0.00128451 -0.00012539 -0.00012539]",
c1c2cc3c(cc2[nH]c(=O)c1C=O)OCCO3,"[-0.00064045 -0.00163476 -0.00064045 -0.00163476 -0.00163476 -0.00064045
 -0.00163476 -0.00177765 -0.00163476 -0.00127933 -0.00163476 -0.00027225
 -0.00127933 -0.00132006 -0.00012539 -0.00012539 -0.00132006]",
c1ccc(c(c1)/C=C/c1nc2ccccc2s1)OC(F)F,"[-0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00163476 -0.00064045
 -0.00027225 -0.00027225 -0.00163476 -0.00279721 -0.00163476 -0.00064045
 -0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00184458 -0.00132006
 -0.00048149 -0.00125305 -0.00125305]",
CC(C)(c1ccccc1)C(=O)NCCc1ccc(cc1)OC(F)F,"[-0.00010629 -0.00150828 -0.00010629 -0.00163476 -0.00064045 -0.00064045
 -0.00064045 -0.00064045 -0.00064045 -0.00129384 -0.00127933 -0.00128451
 -0.00012539 -0.00012539 -0.00163476 -0.00064045 -0.00064045 -0.00163476
 -0.00064045 -0.00064045 -0.00132006 -0.00048149 -0.00125305 -0.00125305]",
Cc1ccc2c(c1)c(c(n2C[C@@H](C[NH+]1CCNCC1)O)C)C,"[-0.00010629 -0.00163476 -0.00064045 -0.00064045 -0.00163476 -0.00163476
 -0.00064045 -0.00163476 -0.00163476 -0.00280694 -0.00012539 -0.00051674
 -0.00012539 -0.00145891 -0.00012539 -0.00012539 -0.00129961 -0.00012539
 -0.00012539 -0.00031088 -0.00010629 -0.00010629]",
CCCC[C@@H](COC)NC(=O)NC[C@H](C)C[C@@H](C)O,"[-0.00010629 -0.00012539 -0.00012539 -0.00012539 -0.00051674 -0.00012539
 -0.00132743 -0.00010629 -0.00128451 -0.00129384 -0.00127933 -0.00128451
 -0.00012539 -0.00050031 -0.00010629 -0.00012539 -0.00051674 -0.00010629
 -0.00031088]",
Cc1ccc(cn1)C(=O)NC[C@@H](c1ccc(cc1)F)O,"[-0.00010629 -0.00163476 -0.00064045 -0.00064045 -0.00163476 -0.00064045
 -0.00279721 -0.00129384 -0.00127933 -0.00128451 -0.00012539 -0.00051674
 -0.00163476 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045
 -0.00125305 -0.00031088]",
Cc1c(ccc(n1)c1ccco1)C(=O)N(C)CC(=O)N,"[-0.00010629 -0.00163476 -0.00163476 -0.00064045 -0.00064045 -0.00163476
 -0.00279721 -0.00163476 -0.00064045 -0.00064045 -0.00064045 -0.00182169
 -0.00129384 -0.00127933 -0.00231935 -0.00010629 -0.00012539 -0.00129384
 -0.00127933 -0.00098909]",
CN(C)S(=O)(=O)c1cccc(c1)C(=O)OCC(=O)c1ccc(cc1)Br,"[-0.00010629 -0.00240294 -0.00010629 -0.00139068 -0.00127933 -0.00127933
 -0.00163476 -0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00064045
 -0.00129384 -0.00127933 -0.00132006 -0.00012539 -0.00129384 -0.00127933
 -0.00163476 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045
 -0.00129459]",
COCCC[N@@H+]1CC[C@H](C1)CN,"[-0.00010629 -0.00132743 -0.00012539 -0.00012539 -0.00012539 -0.00162851
 -0.00012539 -0.00012539 -0.00050031 -0.00012539 -0.00012539 -0.00101801]",
C=C[C@]1(CCOC1)O,"[ 9.8345699e-05 -2.7225306e-04 -1.4713715e-03 -1.2538536e-04
 -1.2538536e-04 -1.3274318e-03 -1.2538536e-04 -3.1087891e-04]",
CCOc1ccc(cc1)NC(=O)c1ccccc1OC(C)C,"[-0.00010629 -0.00012539 -0.00132006 -0.00163476 -0.00064045 -0.00064045
 -0.00163476 -0.00064045 -0.00064045 -0.00128451 -0.00129384 -0.00127933
 -0.00163476 -0.00064045 -0.00064045 -0.00064045 -0.00064045 -0.00163476
 -0.00132006 -0.00048149 -0.00010629 -0.00010629]",
Cc1cn(nc1NC(=O)N(CCCO)CCO)c1ccccc1Cl,"[-0.00010629 -0.00163476 -0.00064045 -0.00280694 -0.00279721 -0.00163476
 -0.00128451 -0.00129384 -0.00127933 -0.00231935 -0.00012539 -0.00012539
 -0.00012539 -0.00031088 -0.00012539 -0.00012539 -0.00031088 -0.00163476
 -0.00064045 -0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00138915]",
CCn1c(ccc(c1=O)N)C(F)(F)F,"[-0.00010629 -0.00012539 -0.00280694 -0.00163476 -0.00064045 -0.00064045
 -0.00163476 -0.00163476 -0.00127933 -0.00098909 -0.00150828 -0.00125305
 -0.00125305 -0.00125305]",
C[C@H](C(=O)N)NC(=O)[C@]1(Cc2ccccc2C(=O)O1)C,"[-0.00010629 -0.00050031 -0.00129384 -0.00127933 -0.00098909 -0.00128451
 -0.00129384 -0.00127933 -0.00147137 -0.00012539 -0.00163476 -0.00064045
 -0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00129384 -0.00127933
 -0.00132006 -0.00010629]",
CCCSc1ncc(cn1)C[N@H+]1CCC[C@@H]1c1ccccn1,"[-0.00010629 -0.00012539 -0.00012539 -0.00138914 -0.00163476 -0.00279721
 -0.00064045 -0.00163476 -0.00064045 -0.00279721 -0.00012539 -0.00156546
 -0.00012539 -0.00012539 -0.00012539 -0.00050031 -0.00163476 -0.00064045
 -0.00064045 -0.00064045 -0.00064045 -0.00279721]",
CC(C)NC(=O)c1ccc(cc1Cl)NC(=O)[C@H]1[C@@H](C1(C)C)C(=O)[O-],"[-0.00010629 -0.00048149 -0.00010629 -0.00128451 -0.00129384 -0.00127933
 -0.00163476 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00163476
 -0.00138915 -0.00128451 -0.00129384 -0.00127933 -0.00051674 -0.00051674
 -0.00150828 -0.00010629 -0.00010629 -0.00129384 -0.00127933 -0.00117693]",
COc1ccc(cc1)c1nc(cs1)COC(=O)c1cnccn1,"[-0.00010629 -0.00132006 -0.00163476 -0.00064045 -0.00064045 -0.00163476
 -0.00064045 -0.00064045 -0.00163476 -0.00279721 -0.00163476 -0.00064045
 -0.00184458 -0.00012539 -0.00132006 -0.00129384 -0.00127933 -0.00163476
 -0.00064045 -0.00279721 -0.00064045 -0.00064045 -0.00279721]",
C[C@H](CO)NC(=O)c1ccc(cc1)Oc1ccc(cc1[N+](=O)[O-])Cl,"[-0.00010629 -0.00050031 -0.00012539 -0.00031088 -0.00128451 -0.00129384
 -0.00127933 -0.00163476 -0.00064045 -0.00064045 -0.00163476 -0.00064045
 -0.00064045 -0.00132006 -0.00163476 -0.00064045 -0.00064045 -0.00163476
 -0.00064045 -0.00163476 -0.00260617 -0.00127933 -0.00117693 -0.00138915]",
c1ccc(cc1)/C=C/CCC(=O)NCCS(=O)(=O)N1CCSCC1,"[-0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045
 -0.00027225 -0.00027225 -0.00012539 -0.00012539 -0.00129384 -0.00127933
 -0.00128451 -0.00012539 -0.00012539 -0.00139068 -0.00127933 -0.00127933
 -0.00240294 -0.00012539 -0.00012539 -0.00138914 -0.00012539 -0.00012539]",
C1C[C@H]2[C@@H]3CCC[N@H+]4[C@@H]3[C@@H](CCC4)CN2C(=O)C1,"[-0.00012539 -0.00012539 -0.00051674 -0.00050031 -0.00012539 -0.00012539
 -0.00012539 -0.00156546 -0.00050031 -0.00051674 -0.00012539 -0.00012539
 -0.00012539 -0.00012539 -0.00231935 -0.00129384 -0.00127933 -0.00012539]",
c1nc(c2c(n1)n(cn2)[C@@H]1CCCCO1)N,"[-0.00064045 -0.00279721 -0.00163476 -0.00163476 -0.00163476 -0.00279721
 -0.00280694 -0.00064045 -0.00279721 -0.00050031 -0.00012539 -0.00012539
 -0.00012539 -0.00012539 -0.00132743 -0.00098909]",
CC[C@@](C)(C#C)OC[C@@H](CN1CCN(CC1)C(=O)OCC)O,"[-0.00010629 -0.00012539 -0.00148952 -0.00010629 -0.00138068 -0.00032663
 -0.00132743 -0.00012539 -0.00051674 -0.00012539 -0.00240294 -0.00012539
 -0.00012539 -0.00231935 -0.00012539 -0.00012539 -0.00129384 -0.00127933
 -0.00132006 -0.00012539 -0.00010629 -0.00031088]",
C[C@H]1CC[C@H](CN1C(=O)/C=C/c1ccc(s1)Br)C(=O)N,"[-0.00010629 -0.00051674 -0.00012539 -0.00012539 -0.00050031 -0.00012539
 -0.00231935 -0.00129384 -0.00127933 -0.00027225 -0.00027225 -0.00163476
 -0.00064045 -0.00064045 -0.00163476 -0.00184458 -0.00129459 -0.00129384
 -0.00127933 -0.00098909]",
c1ccc(cc1)CCC(=O)OCC(=O)Nc1ccc(cc1)C(=O)N,"[-0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045
 -0.00012539 -0.00012539 -0.00129384 -0.00127933 -0.00132006 -0.00012539
 -0.00129384 -0.00127933 -0.00128451 -0.00163476 -0.00064045 -0.00064045
 -0.00163476 -0.00064045 -0.00064045 -0.00129384 -0.00127933 -0.00098909]",
C[C@@H]1CCC[NH2+][C@H]1CNC(=O)OC(C)(C)C,"[-0.00010629 -0.00050031 -0.00012539 -0.00012539 -0.00012539 -0.0011768
 -0.00051674 -0.00012539 -0.00128451 -0.00129384 -0.00127933 -0.00132006
 -0.00150828 -0.00010629 -0.00010629 -0.00010629]",
C1COCC(=C1)CN(CCCO)CC(F)(F)F,"[-0.00012539 -0.00012539 -0.00132743 -0.00012539 -0.00129384 -0.00027225
 -0.00012539 -0.00240294 -0.00012539 -0.00012539 -0.00012539 -0.00031088
 -0.00012539 -0.00150828 -0.00125305 -0.00125305 -0.00125305]",
c1ccc(cc1)Cc1nc(cs1)CO/N=C(\c1cccnc1)/N,"[-0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045
 -0.00012539 -0.00163476 -0.00279721 -0.00163476 -0.00064045 -0.00184458
 -0.00012539 -0.00132006 -0.00229036 -0.00129384 -0.00163476 -0.00064045
 -0.00064045 -0.00064045 -0.00279721 -0.00064045 -0.00098909]",
CC[C@@H](C)NC(=O)[C@H](C1CCCC1)[NH+]1CCN(CC1)C(=O)C1CC1,"[-0.00010629 -0.00012539 -0.00051674 -0.00010629 -0.00128451 -0.00129384
 -0.00127933 -0.00050031 -0.00048149 -0.00012539 -0.00012539 -0.00012539
 -0.00012539 -0.00145891 -0.00012539 -0.00012539 -0.00231935 -0.00012539
 -0.00012539 -0.00129384 -0.00127933 -0.00048149 -0.00012539 -0.00012539]",
CN(c1ccc(c(c1)F)F)C(=O)Cc1ccc(cc1)Cl,"[-0.00010629 -0.00231935 -0.00163476 -0.00064045 -0.00064045 -0.00163476
 -0.00163476 -0.00064045 -0.00125305 -0.00125305 -0.00129384 -0.00127933
 -0.00012539 -0.00163476 -0.00064045 -0.00064045 -0.00163476 -0.00064045
 -0.00064045 -0.00138915]",
CC(C)(c1ccccc1)NC(=O)c1cc(ccc1I)Cl,"[-0.00010629 -0.00150828 -0.00010629 -0.00163476 -0.00064045 -0.00064045
 -0.00064045 -0.00064045 -0.00064045 -0.00128451 -0.00129384 -0.00127933
 -0.00163476 -0.00064045 -0.00163476 -0.00064045 -0.00064045 -0.00163476
 -0.001341   -0.00138915]",
CCCc1nc(on1)C[N@@H+]1CCC[C@@H](C1)N,"[-0.00010629 -0.00012539 -0.00012539 -0.00163476 -0.00279721 -0.00163476
 -0.00182169 -0.00279721 -0.00012539 -0.00162851 -0.00012539 -0.00012539
 -0.00012539 -0.00051674 -0.00012539 -0.00101801]",
c1cc(cc(c1)I)OCc1c(cccc1Cl)F,"[-0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00163476 -0.00064045
 -0.001341   -0.00132006 -0.00012539 -0.00163476 -0.00163476 -0.00064045
 -0.00064045 -0.00064045 -0.00163476 -0.00138915 -0.00125305]",
Cc1c(nn(c1NC(=O)NCC(C)C)CCO)C,"[-0.00010629 -0.00163476 -0.00163476 -0.00279721 -0.00280694 -0.00163476
 -0.00128451 -0.00129384 -0.00127933 -0.00128451 -0.00012539 -0.00048149
 -0.00010629 -0.00010629 -0.00012539 -0.00012539 -0.00031088 -0.00010629]",
CC[N@@H+]1CCC[C@@H](C1)[N@@H+]1CC[C@H](CC1)CCO,"[-0.00010629 -0.00012539 -0.00162851 -0.00012539 -0.00012539 -0.00012539
 -0.00051674 -0.00012539 -0.00162851 -0.00012539 -0.00012539 -0.00050031
 -0.00012539 -0.00012539 -0.00012539 -0.00012539 -0.00031088]",
CN(C[C@@H](C1CC1)O)C(=O)/C=C/c1cc(ccc1OC)Br,"[-0.00010629 -0.00231935 -0.00012539 -0.00051674 -0.00048149 -0.00012539
 -0.00012539 -0.00031088 -0.00129384 -0.00127933 -0.00027225 -0.00027225
 -0.00163476 -0.00064045 -0.00163476 -0.00064045 -0.00064045 -0.00163476
 -0.00132006 -0.00010629 -0.00129459]",
C1[C@H]([C@@H]([C@H]([C@@H]([C@@H]1[NH3+])O[C@@H]1[C@@H]([C@@H]([C@@H]([C@@H](O1)C[NH3+])O)O)N)O)O)[NH3+],"[-0.00012539 -0.00050031 -0.00051674 -0.00050031 -0.00051674 -0.00050031
 -0.00110739 -0.00132743 -0.00050031 -0.00051674 -0.00051674 -0.00051674
 -0.00051674 -0.00132743 -0.00012539 -0.00110739 -0.00031088 -0.00031088
 -0.00101801 -0.00031088 -0.00031088 -0.00110739]",
COCC[C@@H]1C[C@]2(CCN(CC2)C(=O)[C@H]2CCCO2)OC1,"[-0.00010629 -0.00132743 -0.00012539 -0.00012539 -0.00050031 -0.00012539
 -0.00150828 -0.00012539 -0.00012539 -0.00231935 -0.00012539 -0.00012539
 -0.00129384 -0.00127933 -0.00051674 -0.00012539 -0.00012539 -0.00012539
 -0.00132743 -0.00132743 -0.00012539]",
C#CC[N@H+]1CC[C@@H](CC1)C(=O)NNC(=O)[C@@H]1CCCO1,"[-0.00032663 -0.00138068 -0.00012539 -0.00156546 -0.00012539 -0.00012539
 -0.00051674 -0.00012539 -0.00012539 -0.00129384 -0.00127933 -0.00128451
 -0.00128451 -0.00129384 -0.00127933 -0.00050031 -0.00012539 -0.00012539
 -0.00012539 -0.00132743]",
Cc1nc2ccc(cc2o1)NC(=O)C(=O)N[C@@H](C)CCSC,"[-0.00010629 -0.00163476 -0.00279721 -0.00163476 -0.00064045 -0.00064045
 -0.00163476 -0.00064045 -0.00163476 -0.00182169 -0.00128451 -0.00129384
 -0.00127933 -0.00129384 -0.00127933 -0.00128451 -0.00051674 -0.00010629
 -0.00012539 -0.00012539 -0.00138914 -0.00010629]",
c1ccc(cc1)c1ccn(n1)C(=O)c1ccccc1,"[-0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045
 -0.00163476 -0.00064045 -0.00064045 -0.00280694 -0.00279721 -0.00129384
 -0.00127933 -0.00163476 -0.00064045 -0.00064045 -0.00064045 -0.00064045
 -0.00064045]",
CCOC[C@@H]1CN(Cc2c1cn(n2)C)Cc1ccco1,"[-0.00010629 -0.00012539 -0.00132743 -0.00012539 -0.00050031 -0.00012539
 -0.00240294 -0.00012539 -0.00163476 -0.00163476 -0.00064045 -0.00280694
 -0.00279721 -0.00010629 -0.00012539 -0.00163476 -0.00064045 -0.00064045
 -0.00064045 -0.00182169]",
c1ccc2c(c1)nc(n2CC1CC1)C=O,"[-0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00163476 -0.00064045
 -0.00279721 -0.00163476 -0.00280694 -0.00012539 -0.00048149 -0.00012539
 -0.00012539 -0.00027225 -0.00127933]",
CC1(OC[C@@H]2[C@H](O1)[C@@H]([C@@H]([C@@H](O2)OCC=C)NC(=O)C(F)(F)F)O)C,"[-1.06286585e-04 -1.50827796e-03 -1.32743176e-03 -1.25385355e-04
 -5.00306778e-04 -5.00306778e-04 -1.32743176e-03 -5.16735949e-04
 -5.16735949e-04 -5.16735949e-04 -1.32743176e-03 -1.32743176e-03
 -1.25385355e-04 -2.72253063e-04  9.83456994e-05 -1.28450803e-03
 -1.29383651e-03 -1.27933454e-03 -1.50827796e-03 -1.25304982e-03
 -1.25304982e-03 -1.25304982e-03 -3.10878910e-04 -1.06286585e-04]",
Cc1c(c([nH]c1C(=O)N(CC(=O)N)C(C)C)C)C(=O)OC,"[-0.00010629 -0.00163476 -0.00163476 -0.00163476 -0.00177765 -0.00163476
 -0.00129384 -0.00127933 -0.00231935 -0.00012539 -0.00129384 -0.00127933
 -0.00098909 -0.00048149 -0.00010629 -0.00010629 -0.00010629 -0.00129384
 -0.00127933 -0.00132006 -0.00010629]",
CCO[C@@H]1C[C@H](C21CCN(CC2)C(=O)c1c(cc(o1)C)C)[O-],"[-0.00010629 -0.00012539 -0.00132743 -0.00050031 -0.00012539 -0.00050031
 -0.00150828 -0.00012539 -0.00012539 -0.00231935 -0.00012539 -0.00012539
 -0.00129384 -0.00127933 -0.00163476 -0.00163476 -0.00064045 -0.00163476
 -0.00182169 -0.00010629 -0.00010629 -0.00121339]",
Cc1c(sc2c1c(=O)[nH]c(n2)CS[C@@H](C)C(=O)OCC(=O)N)C,"[-0.00010629 -0.00163476 -0.00163476 -0.00184458 -0.00163476 -0.00163476
 -0.00163476 -0.00127933 -0.00177765 -0.00163476 -0.00279721 -0.00012539
 -0.00138914 -0.00051674 -0.00010629 -0.00129384 -0.00127933 -0.00132006
 -0.00012539 -0.00129384 -0.00127933 -0.00098909 -0.00010629]",
CCCc1nc(cs1)CSc1nnc(o1)c1ccncc1,"[-0.00010629 -0.00012539 -0.00012539 -0.00163476 -0.00279721 -0.00163476
 -0.00064045 -0.00184458 -0.00012539 -0.00138914 -0.00163476 -0.00279721
 -0.00279721 -0.00163476 -0.00182169 -0.00163476 -0.00064045 -0.00064045
 -0.00279721 -0.00064045 -0.00064045]",
Cc1nc(no1)C[C@@H]1CCN(CC1)C(=O)[C@H]1CCCN(C1)CC(=O)N,"[-0.00010629 -0.00163476 -0.00279721 -0.00163476 -0.00279721 -0.00182169
 -0.00012539 -0.00048149 -0.00012539 -0.00012539 -0.00231935 -0.00012539
 -0.00012539 -0.00129384 -0.00127933 -0.00051674 -0.00012539 -0.00012539
 -0.00012539 -0.00240294 -0.00012539 -0.00012539 -0.00129384 -0.00127933
 -0.00098909]",
CC[N@H+](CC(=O)Nc1nc(cs1)c1ccco1)CC(C)(C)O,"[-0.00010629 -0.00012539 -0.00162851 -0.00012539 -0.00129384 -0.00127933
 -0.00128451 -0.00163476 -0.00279721 -0.00163476 -0.00064045 -0.00184458
 -0.00163476 -0.00064045 -0.00064045 -0.00064045 -0.00182169 -0.00012539
 -0.00150828 -0.00010629 -0.00010629 -0.00031088]",
CC[C@H](C(=O)N)[N@@H+]1CC[C@H](CC1)CN1C[C@H](O[C@@H](C1)C)C,"[-0.00010629 -0.00012539 -0.00050031 -0.00129384 -0.00127933 -0.00098909
 -0.00162851 -0.00012539 -0.00012539 -0.00050031 -0.00012539 -0.00012539
 -0.00012539 -0.00240294 -0.00012539 -0.00050031 -0.00132743 -0.00051674
 -0.00012539 -0.00010629 -0.00010629]",
CC(=[NH2+])[C@@H](C#N)C(=O)COC(=O)Cc1ccc(cc1)c1ccccc1,"[-0.00010629 -0.00129384 -0.00121327 -0.00051674 -0.00138068 -0.00214984
 -0.00129384 -0.00127933 -0.00012539 -0.00132006 -0.00129384 -0.00127933
 -0.00012539 -0.00163476 -0.00064045 -0.00064045 -0.00163476 -0.00064045
 -0.00064045 -0.00163476 -0.00064045 -0.00064045 -0.00064045 -0.00064045
 -0.00064045]",
CCc1nc(on1)c1ccc(c(c1)NC(=O)N1CC[C@H](C1)O)C,"[-0.00010629 -0.00012539 -0.00163476 -0.00279721 -0.00163476 -0.00182169
 -0.00279721 -0.00163476 -0.00064045 -0.00064045 -0.00163476 -0.00163476
 -0.00064045 -0.00128451 -0.00129384 -0.00127933 -0.00231935 -0.00012539
 -0.00012539 -0.00050031 -0.00012539 -0.00031088 -0.00010629]",
Cc1ccc(c(c1)Br)O[C@H](C)C(=O)N(C)Cc1ccc2c(c1)OCO2,"[-0.00010629 -0.00163476 -0.00064045 -0.00064045 -0.00163476 -0.00163476
 -0.00064045 -0.00129459 -0.00132006 -0.00050031 -0.00010629 -0.00129384
 -0.00127933 -0.00231935 -0.00010629 -0.00012539 -0.00163476 -0.00064045
 -0.00064045 -0.00163476 -0.00163476 -0.00064045 -0.00132006 -0.00012539
 -0.00132006]",
CCCOCCOc1c(cc(cc1Br)C)N,"[-0.00010629 -0.00012539 -0.00012539 -0.00132743 -0.00012539 -0.00012539
 -0.00132006 -0.00163476 -0.00163476 -0.00064045 -0.00163476 -0.00064045
 -0.00163476 -0.00129459 -0.00010629 -0.00098909]",
c1ccc2c(c1)cccc2[C@@H]1C[C@@H]1C(=O)N,"[-0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00163476 -0.00064045
 -0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00050031 -0.00012539
 -0.00050031 -0.00129384 -0.00127933 -0.00098909]",
C(C(F)F)NN,[-0.00012539 -0.00048149 -0.00125305 -0.00125305 -0.00129961 -0.00101801],
CC(CC#C)(CC#C)C#N,"[-0.00010629 -0.00150828 -0.00012539 -0.00138068 -0.00032663 -0.00012539
 -0.00138068 -0.00032663 -0.00138068 -0.00214984]",
C([C@@H](CCl)O)C(=O)NN,"[-0.00012539 -0.00051674 -0.00012539 -0.00138915 -0.00031088 -0.00129384
 -0.00127933 -0.00128451 -0.00101801]",
CC(C)OC(=O)c1ccc(cc1)NC(=O)c1ccc(s1)Br,"[-0.00010629 -0.00048149 -0.00010629 -0.00132006 -0.00129384 -0.00127933
 -0.00163476 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045
 -0.00128451 -0.00129384 -0.00127933 -0.00163476 -0.00064045 -0.00064045
 -0.00163476 -0.00184458 -0.00129459]",
CC(=O)N1CCN(CC1)C(=O)/C=C\c1ccc(c(c1)F)OC,"[-0.00010629 -0.00129384 -0.00127933 -0.00231935 -0.00012539 -0.00012539
 -0.00231935 -0.00012539 -0.00012539 -0.00129384 -0.00127933 -0.00027225
 -0.00027225 -0.00163476 -0.00064045 -0.00064045 -0.00163476 -0.00163476
 -0.00064045 -0.00125305 -0.00132006 -0.00010629]",
CC(=CC(=O)N(CCC(=O)N)c1ccccc1)C,"[-0.00010629 -0.00129384 -0.00027225 -0.00129384 -0.00127933 -0.00231935
 -0.00012539 -0.00012539 -0.00129384 -0.00127933 -0.00098909 -0.00163476
 -0.00064045 -0.00064045 -0.00064045 -0.00064045 -0.00064045 -0.00010629]",
CCOC(=O)Cn1c(=O)c(c(cn1)N1CCC(CC1)C(=O)N)Cl,"[-0.00010629 -0.00012539 -0.00132006 -0.00129384 -0.00127933 -0.00012539
 -0.00280694 -0.00163476 -0.00127933 -0.00163476 -0.00163476 -0.00064045
 -0.00279721 -0.00231935 -0.00012539 -0.00012539 -0.00048149 -0.00012539
 -0.00012539 -0.00129384 -0.00127933 -0.00098909 -0.00138915]",
Cc1ccc2c(c1)s/c(=N\C(=O)COc1ccc(cc1)Cl)/n2CC#C,"[-0.00010629 -0.00163476 -0.00064045 -0.00064045 -0.00163476 -0.00163476
 -0.00064045 -0.00184458 -0.00163476 -0.00229036 -0.00129384 -0.00127933
 -0.00012539 -0.00132006 -0.00163476 -0.00064045 -0.00064045 -0.00163476
 -0.00064045 -0.00064045 -0.00138915 -0.00280694 -0.00012539 -0.00138068
 -0.00032663]",
C[C@@H](c1nccs1)OCC[C@H]1CCCCN1C(=O)OC(C)(C)C,"[-0.00010629 -0.00051674 -0.00163476 -0.00279721 -0.00064045 -0.00064045
 -0.00184458 -0.00132743 -0.00012539 -0.00012539 -0.00051674 -0.00012539
 -0.00012539 -0.00012539 -0.00012539 -0.00231935 -0.00129384 -0.00127933
 -0.00132006 -0.00150828 -0.00010629 -0.00010629 -0.00010629]",
CC(C)CCOC(=O)C1=NN([C@H](C1)C(=O)N)c1ccccc1,"[-0.00010629 -0.00048149 -0.00010629 -0.00012539 -0.00012539 -0.00132006
 -0.00129384 -0.00127933 -0.00129384 -0.00229036 -0.00231935 -0.00050031
 -0.00012539 -0.00129384 -0.00127933 -0.00098909 -0.00163476 -0.00064045
 -0.00064045 -0.00064045 -0.00064045 -0.00064045]",
C[C@@H](C(=O)N1CCC[C@@H](C1)c1cc[nH]n1)NS(=O)(=O)C,"[-0.00010629 -0.00051674 -0.00129384 -0.00127933 -0.00231935 -0.00012539
 -0.00012539 -0.00012539 -0.00051674 -0.00012539 -0.00163476 -0.00064045
 -0.00064045 -0.00177765 -0.00279721 -0.00129961 -0.00139068 -0.00127933
 -0.00127933 -0.00010629]",
C[C@H]([C@@H](c1ccc(cc1)OC)O)NC(=O)C(C)(C)c1ccc(cc1)F,"[-0.00010629 -0.00050031 -0.00051674 -0.00163476 -0.00064045 -0.00064045
 -0.00163476 -0.00064045 -0.00064045 -0.00132006 -0.00010629 -0.00031088
 -0.00128451 -0.00129384 -0.00127933 -0.00150828 -0.00010629 -0.00010629
 -0.00163476 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045
 -0.00125305]",
Cc1nc(c(c(n1)Oc1ccccc1)N)N1CCC(CC1)[NH+](C)C,"[-0.00010629 -0.00163476 -0.00279721 -0.00163476 -0.00163476 -0.00163476
 -0.00279721 -0.00132006 -0.00163476 -0.00064045 -0.00064045 -0.00064045
 -0.00064045 -0.00064045 -0.00098909 -0.00231935 -0.00012539 -0.00012539
 -0.00048149 -0.00012539 -0.00012539 -0.00145891 -0.00010629 -0.00010629]",
c1ccc(cc1)C[NH+]1CCN(CC1)CCC(=O)NN,"[-0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045
 -0.00012539 -0.00145891 -0.00012539 -0.00012539 -0.00240294 -0.00012539
 -0.00012539 -0.00012539 -0.00012539 -0.00129384 -0.00127933 -0.00128451
 -0.00101801]",
